	0.332673	51.2676	51.1249	51.1571	51.1785	48.1897	0	0	0	0	0
	0.333663	51.1356	51.0459	51.0705	51.0418	48.1709	0	0	0	0	0
	0.334653	51.0095	50.9682	50.9858	50.9114	48.1519	0	0	0	0	0
	0.335643	50.889	50.8919	50.9031	50.787	48.1328	0	0	0	0	0
	0.336633	50.7735	50.8168	50.8223	50.6682	48.1134	0	0	0	0	0
	0.337624	50.6628	50.7431	50.7432	50.5545	48.094	0	0	0	0	0
	0.338614	50.5566	50.6707	50.6658	50.4456	48.0743	0	0	0	0	0
	0.339604	50.4546	50.5995	50.5901	50.3413	48.0545	0	0	0	0	0
	0.340594	50.3565	50.5294	50.5159	50.2411	48.0346	0	0	0	0	0
	0.341584	50.262	50.4606	50.4433	50.1449	48.0145	0	0	0	0	0
	0.342574	50.171	50.3929	50.3721	50.0524	47.9944	0	0	0	0	0
	0.343564	50.0833	50.3264	50.3024	49.9634	47.9741	0	0	0	0	0
	0.344554	49.9985	50.2609	50.234	49.8775	47.9537	0	0	0	0	0
	0.345544	49.9167	50.1965	50.167	49.7948	47.9333	0	0	0	0	0
	0.346534	49.8375	50.1332	50.1012	49.7148	47.9128	0	0	0	0	0
	0.347524	49.7608	50.0708	50.0367	49.6376	47.8922	0	0	0	0	0
